"Gene","Score"
"NAT8",1.02039575470768
"MAP3K12",1.020138538149
"TDRD15",1.02012720528915
"BCAR3",1.01968043676037
"DHRS1",1.01939711229294
"CKS1B",1.01939308037353
"CORO6",1.01922609140488
"EPS8L3",1.01882966436572
"IPMK",1.01850254602212
"SULT1A1",1.01842073911001
"CPT2",1.01834804347742
"UBL7",1.01793870124788
"ZNF569",1.01765623341814
"ZNF514",1.01719262885245
"USP21",1.01615677528126
"MT2A",1.01580378737668
"CD68",1.01571672185233
"CD44",1.01569519804909
"TNFSF13",1.01558541372679
"AREL1",1.0153206973528
"CEP112",1.01474139278412
"RIMS3",1.01469509342335
"ZFP36L1",1.01440095051934
"YPEL5",1.01337955545011
"NUDT17",1.01288331083931
"CCDC114",1.01246523769497
"ZNF432",1.01213523728601
"CPB2",1.01208595210827
"GOLGA8R",1.01174160966917
"CSTF2T",1.01160984988041
"SERPING1",1.01125175899683
"BORCS7",1.01100242029688
"ARID5B",1.01050518507824
"MARF1",1.01007497065909
"GSTO2",1.00999556493138
"THEM4",1.009885531885
"EZH1",1.00923598425019
"AAAS",1.00899614540701
"ZNF778",1.00828448290767
"CYLD",1.00803187455865
"KCTD15",1.00782276395261
"HSPA2",1.00740982550745
"ZFHX2",1.00721391752705
"MYO1A",1.0069341213755
"PLK3",1.00621204408301
"SMAP2",1.00609602385544
"AC114490.2",1.00550558853212
"POP5",1.00463171415423
"RIMKLB",1.00455019148722
"MED18",1.00425810113774
"ERI3",1.00415688364311
"SAMD8",1.00398761241474
"ADAM15",1.00391707993445
"PPP3CB",1.00350123268261
"ATP5MD",1.00264508077089
"RSKR",1.00184856173499
"ATF7IP2",1.00157378561328
"SLC35F6",1.00048451636309
"CNTD1",1.00046242525406
"C2CD4A",1.00045189869979
"AGAP6",1.00030295650651
"LRRC23",1.00001122874176
"LRP1",0.999780447100032
"SCEL",0.99848565659447
"SMYD2",0.9982547936096
"TSPAN9",0.997717272466155
"PTPRM",0.997517222400626
"HIPK1",0.997464039847775
"DRD4",0.997283146653712
"ERP27",0.997263899337814
"SIPA1",0.996872738206449
"METTL7A",0.995981937850901
"APOC1",0.995292987593826
"IMP3",0.995133057473169
"SERPINB8",0.995084061282807
"RIOK3",0.99457985285663
"IFT172",0.994442508023111
"XRRA1",0.994435252169128
"AC138969.1",0.994312414902666
"GLCE",0.994162010495129
"KBTBD6",0.993824561437958
"EMILIN1",0.993687831883421
"FOXN3",0.993581052547831
"LTBP3",0.993477719701644
"TTC5",0.993350067090771
"CHST14",0.993234459043912
"AGBL5",0.99263609153874
"UPK2",0.992593968637918
"WDR88",0.992429878596859
"ZNF14",0.99220562043882
"RAPGEF3",0.991856851055473
"GTF2H3",0.991030045679692
"DGAT2",0.990613545546581
"ZNF687",0.990495375198616
"KLHL20",0.990371501683635
"SORT1",0.989538964240956
"AC084337.2",0.989388378169926
"CADM1",0.989078354753084
"GPR19",0.988892527431207
"DNAJC12",0.988257101717981
"ZNF358",0.988119550019708
"COQ8A",0.98802252418338
"VWCE",0.987908233842706
"UNC13D",0.987825817255883
"GLDN",0.987723313282129
"ULK2",0.987654716672508
"ULK3",0.987450465647066
"INCA1",0.987145104909052
"ZNF816",0.986840282401032
"ZNF83",0.986563123667761
"NUBP2",0.986434491718539
"CEBPA",0.986175944987647
"SERPINC1",0.985930045534449
"SCARB1",0.985917156300561
"RPH3AL",0.985014081195109
"MLXIP",0.985007186699689
"ZNF813",0.984495844114489
"NDST2",0.984093569846444
"DMAC2",0.983974649226315
"SCCPDH",0.983766807328659
"MALT1",0.983234730611777
"MFSD13A",0.98318014640918
"RNF41",0.982935380266748
"METTL25",0.982814104376377
"IVL",0.982658855898482
"SIGLEC9",0.982658855898482
"LRATD1",0.982658855898482
"PODN",0.982658855898481
"ORC1",0.982455480369671
"NEDD8-MDP1",0.982266062403092
"GRN",0.982101980980006
"NEDD8",0.982095401439348
"GNB3",0.981860292170228
"CTBS",0.981856599763171
"FGGY",0.981686229313164
"DNAJC22",0.981104548902853
"CARD14",0.981103519922277
"SYT5",0.979806416423032
"ZNF382",0.979531400575777
"ARNT2",0.979385559507504
"OLFML2B",0.978408018350076
"EPHB2",0.978081373031047
"TMCO2",0.977930625707325
"CYP4A22",0.977930625707325
"NEGR1",0.977930625707325
"ITLN2",0.977930625707325
"OR2L2",0.977930625707325
"KRTAP5-6",0.977930625707325
"RNASE8",0.977930625707325
"PYDC1",0.977930625707325
"PLXDC1",0.977930625707325
"CD70",0.977930625707325
"FUT1",0.977930625707325
"AC008687.1",0.977930625707325
"KLK14",0.977930625707325
"NLRP8",0.977930625707325
"MSGN1",0.977930625707325
"SFTPB",0.977930625707325
"HPS1",0.977784655711476
"CFAP74",0.977351455122899
"LAMB3",0.977119651713767
"WDR89",0.976571157311326
"ARPIN",0.976547747043946
"TMTC2",0.97559293639122
"GBP1",0.975580105311152
"MPZ",0.974883969079336
"ONECUT1",0.974538463427643
"MIEN1",0.974144746978934
"ENO2",0.973910762816689
"COA5",0.973895850767114
"TBX6",0.973788752757932
"PDE4A",0.973700628998279
"PLEKHM1",0.973570496455287
"SLC44A3",0.973467959228202
"ACSL5",0.97343775633806
"AC090517.4",0.973120262241589
"NCOA1",0.972687121733039
"PIPOX",0.972668339704735
"TMC5",0.971287203655121
"GDF15",0.971129966861935
"PIGB",0.970575757574408
"SNX19",0.970562810538684
"MC1R",0.969736445874654
"ARHGEF17",0.969649596792342
"AP003419.1",0.969060150518425
"PFKM",0.969012057944215
"PROSER1",0.968896366862707
"RAB29",0.96826176907617
"HOXC9",0.968120291214916
"TGM5",0.967631667920207
"CRYM",0.966982064091987
"PTCH2",0.96692887483012
"ZNF530",0.965860399583442
"GLIS2",0.965792906341887
"ACAD10",0.965472354604966
"ROGDI",0.965381055138961
"SPATA7",0.9652776769013
"CCNB1IP1",0.964855987634318
"MAPK3",0.964509784465232
"ZBED5",0.963768181084122
"ZNF446",0.963511350401331
"TRABD2B",0.963142397963456
"PDE4B",0.963142397963456
"C1orf141",0.963142397963456
"NBPF6",0.963142397963456
"RIIAD1",0.963142397963456
"ATP1A2",0.963142397963456
"ATP6V1G3",0.963142397963456
"FGF8",0.963142397963456
"ADRA2A",0.963142397963456
"OR51L1",0.963142397963456
"OTOG",0.963142397963456
"BDNF",0.963142397963456
"FOLH1",0.963142397963456
"ZBTB16",0.963142397963456
"PTPRO",0.963142397963456
"SLC46A3",0.963142397963456
"KCTD12",0.963142397963456
"SOX21",0.963142397963456
"ADAM21",0.963142397963456
"PLA2G4F",0.963142397963456
"GSG1L",0.963142397963456
"AGRP",0.963142397963456
"SLFN13",0.963142397963456
"RDM1",0.963142397963456
"KRTAP4-16",0.963142397963456
"CD300LG",0.963142397963456
"FBXO15",0.963142397963456
"TMIGD2",0.963142397963456
"PMIS2",0.963142397963456
"PNMA8B",0.963142397963456
"CACNG7",0.963142397963456
"GPAT2",0.963142397963456
"PAX7",0.963142397963456
"VCAM1",0.963142397963456
"RGS16",0.963142397963456
"KRT74",0.963142397963456
"POTEB",0.963142397963456
"GABRG3",0.963142397963456
"CDH11",0.963142397963456
"AIPL1",0.963142397963456
"PIK3R5",0.963142397963456
"KRTAP9-7",0.963142397963456
"CNDP1",0.963142397963456
"LRFN1",0.963142397963456
"ACP4",0.963142397963456
"FPR3",0.963142397963456
"THNSL2",0.963142397963456
"EGLN1",0.962644765072758
"IRF2BP1",0.962606784563842
"LRP10",0.961990859275706
"HEPACAM",0.961971186858595
"MAML2",0.961199194730343
"BORA",0.96099383609259
"MPPE1",0.96091029459832
"CNTNAP1",0.960801736870697
"ADGRE2",0.960780345588328
"CLHC1",0.960648774173558
"PLB1",0.95983973372026
"CCDC70",0.959813228360162
"SAMD15",0.958908174463644
"ANXA4",0.95883185566326
"VTCN1",0.95881884638331
"DSG4",0.95881884638331
"AL445524.2",0.95877238652459
"CDKL1",0.95828599399207
"BTBD19",0.957694161461627
"BICD1",0.956465020988938
"RAPSN",0.955063776786041
"POLD1",0.954519460992856
"TET1",0.953659603513943
"MAPK7",0.953552584285522
"ZNF493",0.953546314661933
"AC009690.1",0.953280292561139
"MPG",0.953085410220766
"CLDN6",0.953011859083456
"AMIGO1",0.95294535683754
"KLRC3",0.952581213664444
"TIMM10B",0.951683719350031
"CHD3",0.950897339376747
"ENPP7",0.950594504187206
"AC025263.2",0.950364032385347
"ELF3",0.95029222415027
"MIA-RAB4B",0.950013077382726
"IL22RA1",0.949735697052063
"CSNK2A3",0.94935792131957
"C15orf61",0.948918887598549
"ZP1",0.948810097342443
"MYH8",0.948810097342443
"QSOX1",0.948800488631656
"UNC93B1",0.948267579283081
"GRAPL",0.947413299190812
"KLRC4",0.946725860998969
"PCK2",0.946509936706294
"ESRRB",0.945625767719919
"SULT1A2",0.945084205725613
"KRT23",0.94478196168169
"MOAP1",0.944646459119627
"SERGEF",0.944098778920715
"CCR10",0.943663010708174
"ALOX12",0.943224032198575
"CACHD1",0.942563748330573
"DPY19L3",0.942260898393206
"SERPINA1",0.941991298341968
"POU6F1",0.941925595480923
"CD81",0.941721208690197
"ESAM",0.941570411533196
"GEMIN7",0.941435664082795
"RBKS",0.940979459774112
"PSENEN",0.940471163125275
"IMPACT",0.938797697837693
"STYX",0.938407483275218
"RNF181",0.938389009193564
"SCPEP1",0.937605584935766
"ZNF562",0.937586275202311
"ONECUT2",0.937498107935112
"KLK6",0.936988262410151
"TMEM63C",0.93658470881943
"CIPC",0.936582919973592
"CREG1",0.936180587685906
"C2orf74",0.936096530279771
"GRIN3B",0.935700326711232
"MARCHF8",0.934549275668497
"CCDC142",0.934392312053529
"INPP5K",0.933782154558784
"RIN3",0.93340379818818
"ADPRHL1",0.933182073611001
"TNFRSF14",0.932909951028689
"IGDCC3",0.93257432167589
"DCAKD",0.931927650692265
"SLC7A1",0.931688576025878
"STPG4",0.931067095761625
"RCOR2",0.93086827299564
"ATP2B4",0.930202935724386
"MUTYH",0.929943833641641
"NOTCH2NLR",0.92994208844222
"HP",0.929909585708727
"MBD6",0.929885760906335
"MFSD5",0.928334023375876
"STAT2",0.928332910945281
"MRPS16",0.92794351416659
"HSPB11",0.926675122908657
"HPR",0.926591514204033
"GCKR",0.926230513794171
"ELOB",0.92616515551636
"KIAA0556",0.925367953840917
"AC012309.1",0.925297263483159
"CKB",0.924403307084043
"APOF",0.923802769618532
"PPP1R3E",0.923532452879074
"PTPRB",0.922521125968925
"TNS4",0.922346810211638
"VEGFB",0.92219908203158
"RALGPS2",0.92204453686783
"ACP6",0.921930519501107
"EFNA2",0.921765321033788
"ALKBH6",0.92171181095356
"SMAD3",0.921593725356135
"FAM180B",0.921046195003033
"DHRS3",0.920965357538578
"IFT81",0.920869507104281
"MYADM",0.92076897118079
"SCN8A",0.920284946226299
"CHRNE",0.920132936363927
"F10",0.920115918731011
"TMEM266",0.920002434305323
"AL049569.3",0.919535619257675
"NPHS1",0.91937030109629
"TRIM54",0.919117311288271
"ITGA10",0.918711771059501
"CCNDBP1",0.918249351600826
"FUOM",0.9174670866911
"SLAMF9",0.917068271805624
"DNAAF3",0.91690288646063
"GDF1",0.916602377106339
"NPIPA5",0.916318353249764
"FDX1",0.915965647064412
"BANP",0.915852761736216
"CRIP1",0.915417600747442
"OSBPL7",0.915066396036865
"CPLANE2",0.9149462557766
"ITGB4",0.914600524240424
"RBPMS2",0.914101390055797
"MORN1",0.913748279532643
"RUSF1",0.912086866864602
"C12orf40",0.912060219443432
"GADD45B",0.911905757455769
"FAM171A2",0.911652413514658
"GARRE1",0.911180995755463
"PSKH1",0.910577689084044
"SMPD3",0.909999721994113
"KANK4",0.908894464957703
"WWOX",0.908838288756812
"AC010325.1",0.908681354492587
"MAG",0.908438128966126
"NUDT14",0.908125644294016
"E2F7",0.908092678294943
"CPT1A",0.907809992319135
"AGAP4",0.907206326183699
"BCAM",0.906682832494276
"TMEM200C",0.905597853143563
"HSF4",0.904403632571975
"ARHGEF33",0.904327789778638
"TJP3",0.904008696359704
"GABARAPL1",0.90386425298921
"SLC8B1",0.90316864056257
"TMEM256",0.903119088657377
"COL16A1",0.902829261302722
"NPTX1",0.902518632347555
"CALR3",0.902518632347555
"ADAP2",0.902110806469955
"BAMBI",0.901996090536481
"TRPT1",0.901874325612776
"CCDC106",0.901714539701526
"RAB4B",0.901596551631209
"ENDOV",0.901446057265731
"FGD4",0.901335191852659
"GVQW3",0.901153640495152
"PIAS2",0.901029141382069
"NT5DC3",0.900832935072985
"GALNS",0.900742241852388
"SLC37A2",0.900533095562409
"ZNF438",0.900444280154429
"TMEM59L",0.900261431547891
"CYP19A1",0.900160490789555
"GNA11",0.89993803088153
"TMTC1",0.899860619366039
"TMEM126A",0.8992843748491
"P3H3",0.899110259679761
"AMY2B",0.898971723299361
"RELB",0.898733657974976
"H3C13",0.89848658683423
"PTPRH",0.897735554986968
"HMSD",0.89755764940171
"OAS2",0.897451221688858
"ZNF404",0.897390926929106
"BRICD5",0.89710927574011
"KLRC4-KLRK1",0.896460783876783
"PRKCH",0.895952211076094
"KRTCAP3",0.895118274452884
"TSKU",0.894864727804039
"PAN2",0.894737589629887
"HPN",0.894656926254659
"TGFB1I1",0.894205943547226
"BCKDK",0.894115883033861
"AL590132.1",0.893926098236131
"ALOX5AP",0.893589301180781
"SLC19A2",0.892868065078738
"CCDC163",0.892842063060375
"MATN3",0.891804441995154
"PIGS",0.891702270616663
"WSCD1",0.891594128662035
"LDLRAD1",0.891357357421738
"ERMAP",0.890731520225423
"E2F8",0.890536782195731
"PTGFRN",0.889566018388087
"TMEM45B",0.889460435158962
"CLEC2D",0.888066015744862
"CCDC87",0.887349051546036
"GNB5",0.886532087316635
"PLBD2",0.886316001767048
"MED29",0.885886603057931
"DCAF7",0.885326261030442
"OAT",0.885314879705792
"UQCRHL",0.884961200126783
"ZNF486",0.88491544464729
"SLC11A2",0.883439911165678
"METTL18",0.883385915184979
"ZNF691",0.883335412987185
"PRKD1",0.882681405085138
"CKLF",0.881887633273664
"HDAC5",0.881188895008534
"KLRK1",0.881058587316865
"LSP1",0.880001954348882
"ARHGAP9",0.878479949144559
"DDX50",0.878230518210227
"PRH1",0.878180372654221
"ALDH1A2",0.877635215683327
"SORL1",0.87751069748962
"SEPTIN1",0.877502806874907
"SCNN1A",0.876804262711244
"ZNF75A",0.876505143854048
"NCF2",0.876306622091887
"MYOF",0.876086591038376
"FGF22",0.876072458846208
"EDEM3",0.875604497499767
"SPATA5L1",0.874736484977005
"POU4F1",0.874413780941793
"GOLGA8O",0.874276526471296
"SPRED3",0.874058103226972
"AL136295.3",0.873159033866989
"PHF13",0.872170021230957
"SHFL",0.871867669914362
"ZNF485",0.871582886151481
"SLC38A8",0.871442476176431
"IQCD",0.871105108247124
"HINFP",0.870625586288834
"ZNF229",0.870615230171063
"HAAO",0.87046478022591
"EEF2K",0.870193462036673
"GDF7",0.869828719808197
"C1orf216",0.869463147604627
"NCAM1",0.868486205287068
"DQX1",0.867384547658993
"WRAP53",0.86684569286287
"RDH12",0.86658711339533
"ACER3",0.866297300563037
"NUPR1",0.866128117400164
"TMEM98",0.865518423235627
"AL928654.3",0.86541558588176
"ZNF558",0.865077481650166
"DIP2C",0.864564739091795
"ARHGEF25",0.864439988083964
"VASN",0.863748889400278
"TUBD1",0.863710152042184
"NACA2",0.863664795414442
"PTBP2",0.862790877992017
"JAK3",0.862448980205537
"EPN3",0.862415768836059
"ACSM2B",0.862171963487798
"HPCA",0.862096013729795
"HEATR4",0.862039653422099
"AP2A1",0.861610717316412
"SLC41A1",0.861105324641949
"JUNB",0.860884924729429
"NEO1",0.860696958895443
"ZNF709",0.860259681625093
"SSBP4",0.859753600349718
"RHBDL1",0.859182710271301
"ZNF749",0.859175280170957
"DAZAP2",0.858582061031109
"RNF167",0.858372229035426
"STAP2",0.857951153188609
"ERRFI1",0.857849623981595
"ANG",0.857468503441499
"GAREM2",0.857238064761962
"C17orf97",0.857023764040196
"HRC",0.856861479709515
"METTL26",0.856656798264889
"CDH1",0.856240554367409
"CDK10",0.855698147889999
"FMO5",0.855201883938224
"CCDC169",0.854906376392126
"NR1H3",0.854014841978569
"TNFAIP8L1",0.854003561300567
"GAREM1",0.853830204232153
"CKLF-CMTM1",0.853383354556522
"RGS5",0.853165208405515
"HOMEZ",0.852952154946179
"TUBB4A",0.852882402019673
"ATP6V0D1",0.852725387498172
"ANGPTL3",0.852648503099308
"ZFYVE1",0.852354818693611
"SLC22A31",0.851921186892847
"ALDH6A1",0.850843166594563
"SPATA6",0.85078898716058
"LDLRAD4",0.850357155880055
"CELF4",0.849787452334267
"ZNF764",0.84960376486184
"AQP8",0.84950806513078
"FBXL8",0.849450980365537
"FANCF",0.848193595045644
"CEP192",0.846842479114157
"RANGRF",0.846786925205771
"GRAMD1A",0.846518029272782
"OSCP1",0.845743170102211
"RRAD",0.845717461823465
"PKD1L3",0.845160330626335
"CXCL16",0.843894073976874
"ISL2",0.843806803947848
"CDK2AP2",0.842831121062896
"FURIN",0.842454742950522
"SLC2A1",0.842095834021137
"KANK3",0.842072328930297
"FBXO41",0.841946534932152
"RNPEP",0.841742599995481
"ANXA9",0.841593710158914
"KMT5C",0.841403821703667
"BAHCC1",0.841146961522428
"SNX29",0.840948716739959
"GPRC5A",0.840576880393682
"RSC1A1",0.840408558297626
"KIAA0895L",0.840206553286227
"ZNF331",0.840148104721068
"AL512506.3",0.840078530310497
"ASCL2",0.839924162248812
"GLTP",0.839558466336393
"FLYWCH2",0.839443890659042
"TRIT1",0.838951826573051
"POLL",0.838718995858849
"CDCA3",0.838370644479375
"MGMT",0.837859831498853
"SPATA20",0.835848687441524
"AC010326.2",0.835558273588409
"INS-IGF2",0.835092612758692
"COCH",0.835002360505223
"CLIP3",0.834579866928752
"ADCY6",0.834557327051042
"SIN3B",0.834289706305313
"ZNF383",0.834063029193826
"RFXAP",0.833889362791206
"ISOC2",0.833708684825753
"ZNF48",0.83245542504015
"PAX6",0.832312595303857
"ELAC1",0.832061188933351
"PNLIPRP2",0.832041799238386
"SSTR5",0.830870168718861
"TMEM167B",0.830024297344629
"ARL4D",0.829508551225317
"DLL4",0.828943911440834
"AKT3",0.828461993865272
"CARD17",0.827839179337454
"AP001781.2",0.827009855522512
"FAM72A",0.826667812912626
"C1orf56",0.826497021118314
"KRT6A",0.82637789028038
"ELMO3",0.825637633013162
"PDIK1L",0.824811748373311
"HYI",0.824793899926697
"MOV10",0.824551872020509
"LARGE2",0.823242195505433
"C16orf86",0.822452306944358
"LYSMD4",0.822270931283796
"H2AC19",0.821824213257374
"ZNF264",0.821703293655144
"SLC25A34",0.821628792207153
"ZFP14",0.821279066386497
"KIF26B",0.8209165842681
"DHTKD1",0.820834798057651
"PROSER2",0.819490229234526
"GLYATL1",0.819343871487735
"TBC1D30",0.819340993635293
"PUS10",0.819334752669353
"MFGE8",0.817748524604498
"AC084756.2",0.815700052628674
"RASSF7",0.815513821167062
"B3GAT3",0.814744871379585
"TTYH1",0.81447229527032
"ANTXR1",0.814328092354741
"MBP",0.814303970152508
"C1R",0.814176806075975
"DNAH17",0.814151215959038
"LGALS3",0.813832913683519
"CBARP",0.813497285028081
"RRAS",0.812090076650859
"DUSP5",0.811278699064869
"HSPB2-C11orf52",0.810779035571877
"SERPINA11",0.810753949304362
"TMEM134",0.809776524340187
"WDR24",0.809016743637116
"CPEB1",0.808997591603092
"AVIL",0.808989401726266
"VMAC",0.808734026842321
"FITM1",0.80837730685592
"PDIA2",0.807611360033558
"USH2A",0.807195288039839
"CDH24",0.806823509079494
"IRX3",0.806657239089625
"DNHD1",0.806646596467084
"TAGLN2",0.805759099706163
"FBF1",0.804455689028421
"ZNF559",0.803978620323608
"FAM20A",0.802330739078952
"ZBTB42",0.802125700239295
"C11orf52",0.801372018248915
"RFLNA",0.801070689770843
"TBX4",0.800753621554099
"FAM111A",0.800727001681864
"ZNF700",0.80055372375828
"PSG9",0.800391215752883
"HHLA3",0.800353991783393
"KLF12",0.800011973340016
"ADGRL1",0.799691132328471
"HSD17B12",0.799574358400196
"SLC30A10",0.798972671830501
"HCN3",0.798598000852927
"TMEM9",0.795615769808037
"PKLR",0.794285763099445
"DNAJC4",0.793926656366702
"AC020909.1",0.793762470476583
"NLRP1",0.793536414638389
"MEIS1",0.793488912948873
"ATF7",0.793398933717255
"SERINC2",0.793153520487381
"GLT1D1",0.792385605185294
"TMEM256-PLSCR3",0.791409496045087
"AC104581.2",0.791366295654819
"SLC48A1",0.791366244732979
"MYO15B",0.790956967483878
"TMEM51",0.789567607569913
"PEX11A",0.788728958827277
"GNG7",0.788296559342807
"DFFB",0.787899205007169
"SERPINA4",0.787545234196787
"TIGD7",0.787165638186807
"PKD1L2",0.786599987021674
"ALG9",0.786430191454087
"GALK2",0.785795574589393
"TMEM190",0.784731182103738
"CAMKK1",0.784416744943371
"KRT4",0.784155600497357
"TP53",0.783663290048923
"PPP4R4",0.783263682300302
"SIX5",0.782752635832005
"GIPR",0.782293761544783
"SCN1B",0.781983298313279
"LRRC7",0.781614726200823
"PGAP2",0.781356113781202
"ANP32D",0.781033932402407
"TMEM116",0.780122743513407
"ZNF90",0.780051017244836
"GRIK4",0.780023238707372
"PAQR5",0.779791859620353
"KRT75",0.779117312101621
"TTR",0.778662122339791
"HYLS1",0.77727170609126
"BLM",0.776694537604915
"ZNF780B",0.774692156201475
"TINAGL1",0.773858903678053
"FBXO6",0.773473836757653
"FAM174C",0.772180035627051
"KAZALD1",0.772066226402324
"PTPN7",0.771835720452708
"TTC23",0.770962837544551
"CPM",0.770394856785701
"C2orf81",0.769128491398518
"ZNF740",0.768839311839251
"HTR7",0.767844243701099
"GPR157",0.767367001972337
"AMPD3",0.767317819712874
"HDAC7",0.767238279098563
"ABCA8",0.766548145051261
"ZNF257",0.766294726959423
"ACADS",0.765996234550511
"SIAH1",0.765519695220711
"ICAM1",0.765481812269338
"TREH",0.765363971070048
"CERS1",0.765121305623907
"AC055839.2",0.764231859698009
"TBX15",0.763977153130081
"ERBB3",0.762997082726001
"HSD17B6",0.762791737502476
"GOLGA6L2",0.762714456337303
"SIGIRR",0.762714456337301
"SYT13",0.761633866503801
"C10orf143",0.760819898471812
"LBHD2",0.760708244020422
"PRXL2B",0.759186756047895
"CYP26A1",0.758799056889871
"GOLGA8M",0.757902699476916
"GJC2",0.757529610889089
"LRRIQ3",0.754285667206439
"DSTYK",0.753839542953832
"CDK3",0.75321875635383
"ART4",0.752839153479327
"DNALI1",0.751418973528696
"SLC7A5",0.751018093792016
"C1orf21",0.75099231831291
"POMT2",0.750418616130113
"FAM227B",0.749567370876572
"ANXA8",0.748682834600189
"DYNC2H1",0.748141195869848
"PIH1D2",0.746765058135104
"LCE1F",0.746696613729946
"SYT1",0.746596119405036
"ZNF585A",0.746138839348105
"FOXJ2",0.746023221351434
"LRG1",0.745363596358269
"CCL15",0.745211060961016
"AC099569.1",0.74423558856416
"HPX",0.74409654412058
"CYB561",0.743642991134803
"LILRA2",0.742636594410542
"BNIP3",0.740091694226478
"TBC1D10C",0.73991490699974
"EPHA8",0.738642370975509
"TEX29",0.738642370975509
"SLC7A8",0.738642370975509
"FADS6",0.738642370975509
"ZNF880",0.738642370975509
"COX6B2",0.738642370975509
"PKNOX2",0.738642370975508
"A2ML1",0.738642370975508
"CDRT15",0.738642370975508
"COQ10A",0.737104363487646
"RASSF4",0.736469463309897
"KCNN4",0.735704309152972
"BCAN",0.734739788215084
"ALPK2",0.734612882860106
"HS3ST3A1",0.732680132464822
"SLC27A1",0.732426654142196
"LRRC75A",0.73233546703179
"OOSP1",0.73071307062521
"RASGRP4",0.73071307062521
"TAF6L",0.729831519920641
"CCDC61",0.729430009117242
"DPH2",0.728050286763207
"ARHGEF40",0.727004351880794
"CALCOCO1",0.726744949906491
"ZNF543",0.725963293868571
"CTH",0.725909912287421
"CAVIN3",0.72560577877175
"TMED6",0.725537104488072
"DYRK3",0.724800969689396
"LMNTD1",0.724675087190314
"LOXL1",0.724675087190313
"CCDC33",0.724675087190313
"TRNAU1AP",0.724102063184846
"CA12",0.723649286055838
"MARCHF2",0.722721152459261
"ZNF610",0.72227638441829
"TBC1D3E",0.721790995070937
"TNFSF4",0.721734964868787
"C19orf18",0.720422178212321
"GRIN2C",0.720410155230209
"PSG4",0.719729824592881
"PLK5",0.719559851856402
"APOA4",0.71951308052811
"SH2D6",0.719180857111828
"FXYD6-FXYD2",0.71888757910078
"ZFP69",0.718586010146832
"ALDOC",0.717775888784266
"FLRT1",0.717032314175466
"COLGALT2",0.715687356004958
"TTC12",0.715348407291044
"CYP1A1",0.713959783452279
"MUC1",0.711967014836081
"FXYD5",0.710700483340175
"GOLGA8H",0.71067916047912
"C1orf167",0.71019496090418
"FABP1",0.709801186446932
"AMN1",0.709383999643111
"WDFY4",0.7087293534222
"SLC37A4",0.70826540654461
"KCNK6",0.708026820218326
"GLTPD2",0.705421640075465
"ZNF214",0.705062150273771
"NHLRC4",0.704637755014805
"CASP1",0.704318119539848
"PLCH2",0.703450797580417
"PER1",0.702383689593733
"DPM3",0.701093118335204
"DHRS13",0.700248459522429
"LHPP",0.699999627704947
"APOA5",0.69936296482763
"FUT6",0.698742308755849
"KSR2",0.698655124422036
"HAL",0.698350075694154
"ZNF547",0.698231150191761
"GPR132",0.697893525245668
"ROM1",0.697452867645218
"FBXO48",0.697158300770094
"ATP2A1",0.696678256294136
"APOBR",0.695905383200574
"TSSK3",0.69577962191033
"IFITM1",0.695745255817892
"CASQ1",0.6949361734676
"KRTAP3-1",0.694909412581946
"ASIC1",0.694762212933845
"RABIF",0.694481437725997
"FAAH",0.693657982892567
"ZC3H10",0.693185825135534
"MOGAT2",0.692757044887117
"FUZ",0.692752083692517
"POU2F2",0.691811551979843
"RNF125",0.691192587413161
"SYDE2",0.689703894490987
"SLC25A35",0.689208490568848
"SLC2A4",0.688783308425779
"CD248",0.688412882665779
"CEMIP",0.688008667360945
"DENND2D",0.68779188525321
"FBXO17",0.687607010149717
"CNKSR1",0.686731801104643
"PLEKHH3",0.685094611301921
"ZNF420",0.684314829003911
"ZNF345",0.684164789827277
"CSRP2",0.683037485610606
"USHBP1",0.68251278924737
"CNTF",0.682050543506523
"CYP2S1",0.681683504396431
"MARCHF9",0.681670683437524
"PLAAT3",0.681218561976517
"HAO2",0.680778946268548
"WNT9A",0.680013880125571
"OPRD1",0.679981538695919
"TMEM35B",0.678379456857217
"CPEB3",0.678179688192655
"DSC3",0.677360663136608
"RHNO1",0.677350440821264
"COL17A1",0.676537963593055
"P4HA1",0.67487580023636
"PTER",0.673749910923339
"LDHB",0.67292958755044
"TSHZ3",0.672929587550439
"ARHGAP32",0.672817665297631
"TMEM200B",0.672383993678804
"CSAD",0.672191639970546
"TLCD1",0.671653071880197
"KIAA0040",0.671387185028561
"ADGRE5",0.66804639904231
"AL163636.2",0.667849593020902
"KIAA0513",0.666915759544921
"UPK1A",0.665850903562866
"PLSCR3",0.665818585300558
"KRT9",0.664945572942839
"ADGRG1",0.664342001499281
"VIM",0.663006661839956
"ISM2",0.662239739462917
"PITPNC1",0.661150644291677
"NKAIN1",0.661026118612256
"NANOS1",0.660757483404105
"CFAP46",0.660552964914123
"KLHDC9",0.659884945135978
"ABHD8",0.658908802223187
"DOC2A",0.658754458842308
"KLHDC7A",0.658693986188877
"SLC6A4",0.658326878453057
"ITGA3",0.657645813728173
"CYP4F2",0.657348436088797
"GOLGA7B",0.656913849882093
"USH1C",0.656913849882093
"IFIT3",0.65627897526703
"METRNL",0.65578849826279
"ETV6",0.655059175753818
"MIIP",0.653858221566766
"ZNF436",0.653276715776301
"MYH7",0.651688580625464
"EHD3",0.648320555572223
"ASB16",0.646810187649717
"LAYN",0.64601181711841
"SEMA4F",0.645687849776529
